722190,"ATLANTA HARTSFIELD INTL AP",GA,-5.0,33.633,-84.433,308
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,7.8,A,7,75,A,7,988,A,7,190,A,7,4.1,A,7,24100,A,7,910,A,7,1.7,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,7.8,A,7,72,A,7,988,A,7,200,A,7,3.6,A,7,19300,A,7,910,A,7,1.7,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,8.3,A,7,77,A,7,988,A,7,210,A,7,3.6,A,7,16100,A,7,850,A,7,1.7,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,8.9,A,7,83,A,7,988,A,7,190,A,7,2.6,A,7,19300,A,7,1160,A,7,1.8,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,8.9,A,7,83,A,7,987,A,7,190,A,7,3.1,A,7,16100,A,7,1010,A,7,1.8,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,9.4,A,7,90,A,7,987,A,7,190,A,7,2.6,A,7,16100,A,7,1070,A,7,1.9,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,9.4,A,7,90,A,7,987,A,7,200,A,7,3.1,A,7,16100,A,7,1070,A,7,1.9,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,08:00,9,389,4,1,13,0,1,9,4,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,11.1,A,7,9.4,A,7,90,A,7,988,A,7,210,A,7,3.6,A,7,8000,A,7,1070,A,7,1.9,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,09:00,191,1415,39,1,13,2,1,9,38,1,13,4331,1,13,11,1,9,4330,1,13,1337,1,21,10,A,7,10,A,7,11.7,A,7,10.0,A,7,90,A,7,988,A,7,210,A,7,3.6,A,7,4000,A,7,820,A,7,1.9,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,10:00,421,1415,140,1,9,4,1,9,139,1,13,15428,1,9,272,1,9,15346,1,13,4563,1,18,10,A,7,10,A,7,12.2,A,7,10.6,A,7,90,A,7,988,A,7,180,A,7,3.1,A,7,11300,A,7,730,A,7,2.0,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,11:00,603,1415,132,1,9,4,1,9,130,1,13,15196,1,9,281,1,9,15076,1,13,5358,1,18,10,A,7,10,A,7,12.8,A,7,11.1,A,7,90,A,7,988,A,7,190,A,7,3.6,A,7,8000,A,7,730,A,7,2.1,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,12:00,723,1415,260,1,9,3,1,9,259,1,13,29099,1,9,279,1,9,28956,1,13,9440,1,18,10,A,7,10,A,7,13.9,A,7,12.2,A,7,90,A,7,988,A,7,240,A,7,4.1,A,7,8000,A,7,730,A,7,2.2,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,13:00,774,1415,171,1,9,1,1,9,170,1,13,19880,1,9,78,1,9,19837,1,13,7432,1,18,10,A,7,10,A,7,13.9,A,7,12.8,A,7,93,A,7,987,A,7,250,A,7,3.1,A,7,2400,A,7,210,A,7,2.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,14:00,751,1415,157,1,9,0,1,9,156,1,13,18235,1,9,0,1,9,18235,1,13,6852,1,18,10,A,7,10,A,7,12.8,A,7,12.2,A,7,97,A,7,987,A,7,290,A,7,3.6,A,7,1600,A,7,90,A,7,2.2,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,15:00,656,1415,157,1,9,2,1,9,156,1,13,18029,1,9,151,1,9,17959,1,13,6399,1,18,10,A,7,10,A,7,12.8,A,7,12.2,A,7,97,A,7,986,A,7,300,A,7,3.1,A,7,1200,A,7,60,A,7,2.2,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,16:00,496,1415,112,1,9,1,1,9,112,1,13,12818,1,9,64,1,9,12795,1,13,4360,1,18,10,A,7,10,A,7,8.9,A,7,8.3,A,7,96,A,7,987,A,7,320,A,7,6.7,A,7,4800,A,7,90,A,7,1.7,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,17:00,281,1415,55,1,13,0,1,9,55,1,13,6260,1,13,0,1,9,6260,1,13,2021,1,21,10,A,7,10,A,7,7.2,A,7,6.7,A,7,96,A,7,987,A,7,320,A,7,6.2,A,7,6400,A,7,120,A,7,1.6,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,18:00,51,908,13,1,13,0,1,9,13,1,13,1507,1,13,0,1,9,1507,1,13,470,1,21,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,988,A,7,320,A,7,6.2,A,7,6400,A,7,90,A,7,1.5,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,5.6,A,7,93,A,7,988,A,7,330,A,7,6.2,A,7,6400,A,7,90,A,7,1.5,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,5.6,A,7,93,A,7,988,A,7,340,A,7,5.7,A,7,4800,A,7,90,A,7,1.5,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,5.0,A,7,93,A,7,988,A,7,340,A,7,5.7,A,7,12900,A,7,1370,A,7,1.4,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.6,A,7,4.4,A,7,93,A,7,988,A,7,330,A,7,5.7,A,7,11300,A,7,150,A,7,1.4,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,3.3,A,7,89,A,7,988,A,7,330,A,7,5.2,A,7,16100,A,7,850,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,3.3,A,7,93,A,7,989,A,7,320,A,7,4.6,A,7,12900,A,7,910,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,2.8,A,7,93,A,7,989,A,7,340,A,7,3.6,A,7,12900,A,7,910,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,2.8,A,7,93,A,7,989,A,7,320,A,7,5.2,A,7,12900,A,7,2740,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,3.9,A,7,2.2,A,7,89,A,7,990,A,7,310,A,7,4.6,A,7,12900,A,7,2740,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,989,A,7,340,A,7,3.1,A,7,12900,A,7,370,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,989,A,7,340,A,7,4.1,A,7,12900,A,7,370,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,989,A,7,350,A,7,3.1,A,7,12900,A,7,370,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.1,A,7,86,A,7,990,A,7,350,A,7,3.6,A,7,11300,A,7,270,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,08:00,9,389,6,1,13,0,1,9,6,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,991,A,7,340,A,7,4.1,A,7,11300,A,7,240,A,7,1.2,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,09:00,191,1415,54,1,13,0,1,9,54,1,13,59,1,13,0,1,9,59,1,13,170,1,21,10,A,7,10,A,7,3.9,A,7,2.2,A,7,89,A,7,992,A,7,340,A,7,4.1,A,7,12900,A,7,210,A,7,1.2,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,10:00,421,1415,137,1,9,1,1,9,137,1,13,151,1,9,1,1,9,151,1,13,453,1,18,10,A,7,10,A,7,5.6,A,7,2.8,A,7,83,A,7,992,A,7,20,A,7,4.1,A,7,12900,A,7,340,A,7,1.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,11:00,604,1415,201,1,9,0,1,9,200,1,13,223,1,9,0,1,9,223,1,13,716,1,18,10,A,7,10,A,7,6.7,A,7,3.3,A,7,80,A,7,992,A,7,80,A,7,7.2,A,7,24100,A,7,760,A,7,1.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,12:00,725,1415,280,1,9,2,1,9,279,1,13,311,1,9,2,1,9,310,1,13,982,1,18,10,A,7,10,A,7,7.2,A,7,2.8,A,7,74,A,7,992,A,7,90,A,7,5.2,A,7,24100,A,7,760,A,7,1.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,13:00,775,1415,527,1,13,563,1,9,218,1,13,550,1,13,570,1,9,236,1,13,492,1,21,10,A,7,7,A,7,7.8,A,7,0.0,A,7,58,A,7,991,A,7,50,A,7,5.7,A,7,24100,A,7,1830,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,14:00,753,1415,497,1,13,590,1,9,183,1,13,527,1,13,596,1,9,208,1,13,400,1,21,10,A,7,4,A,7,8.9,A,7,0.6,A,7,56,A,7,991,A,7,50,A,7,5.2,A,7,24100,A,7,77777,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,15:00,658,1415,242,1,9,67,1,9,211,1,13,266,1,9,66,1,9,235,1,13,606,1,18,10,A,7,9,A,7,8.3,A,7,0.6,A,7,58,A,7,991,A,7,120,A,7,4.1,A,7,24100,A,7,850,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,16:00,499,1415,90,1,9,9,1,9,87,1,13,105,1,9,5,1,9,103,1,13,360,1,18,10,A,7,10,A,7,8.3,A,7,0.6,A,7,58,A,7,990,A,7,60,A,7,5.2,A,7,24100,A,7,850,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,17:00,285,1415,87,1,13,4,1,9,86,1,13,95,1,13,2,1,9,95,1,13,274,1,21,10,A,7,10,A,7,8.3,A,7,1.1,A,7,61,A,7,991,A,7,110,A,7,5.2,A,7,24100,A,7,850,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,18:00,53,932,17,1,13,0,1,9,17,1,13,19,1,13,0,1,9,19,1,13,59,1,21,10,A,7,10,A,7,7.2,A,7,1.1,A,7,66,A,7,991,A,7,70,A,7,4.1,A,7,16100,A,7,850,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,7.2,A,7,1.1,A,7,66,A,7,990,A,7,80,A,7,3.6,A,7,16100,A,7,2440,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,1.1,A,7,68,A,7,991,A,7,90,A,7,5.2,A,7,16100,A,7,730,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,0.6,A,7,68,A,7,991,A,7,100,A,7,6.7,A,7,16100,A,7,640,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,0.0,A,7,65,A,7,991,A,7,70,A,7,5.7,A,7,16100,A,7,640,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.6,A,7,0.0,A,7,68,A,7,990,A,7,70,A,7,6.7,A,7,16100,A,7,640,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,0.0,A,7,70,A,7,990,A,7,60,A,7,6.7,A,7,16100,A,7,490,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,0.0,A,7,70,A,7,990,A,7,80,A,7,6.2,A,7,16100,A,7,490,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,0.6,A,7,73,A,7,989,A,7,80,A,7,5.7,A,7,16100,A,7,490,A,7,1.1,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,1.7,A,7,82,A,7,989,A,7,90,A,7,5.2,A,7,12900,A,7,400,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,989,A,7,70,A,7,5.7,A,7,12900,A,7,370,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,989,A,7,70,A,7,4.6,A,7,11300,A,7,370,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,1.7,A,7,93,A,7,988,A,7,50,A,7,4.6,A,7,11300,A,7,310,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,1.7,A,7,93,A,7,989,A,7,70,A,7,5.7,A,7,11300,A,7,210,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,08:00,8,366,2,1,13,0,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,2.8,A,7,1.7,A,7,93,A,7,988,A,7,80,A,7,5.7,A,7,6400,A,7,210,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,09:00,190,1415,25,1,13,2,1,9,25,1,13,30,1,13,0,1,9,30,1,13,95,1,21,10,A,7,10,A,7,1.7,A,7,0.6,A,7,92,A,7,988,A,7,70,A,7,6.7,A,7,6400,A,7,180,A,7,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,10:00,421,1415,77,1,9,7,1,9,75,1,13,89,1,9,3,1,9,88,1,13,299,1,18,10,A,7,10,A,7,1.7,A,7,0.6,A,7,92,A,7,988,A,7,60,A,7,9.3,A,7,6400,A,7,180,A,7,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,11:00,604,1415,106,1,9,4,1,9,104,1,13,124,1,9,3,1,9,123,1,13,450,1,18,10,A,7,10,A,7,1.7,A,7,1.1,A,7,96,A,7,988,A,7,70,A,7,6.7,A,7,8000,A,7,180,A,7,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,12:00,726,1415,142,1,9,2,1,9,141,1,13,167,1,9,1,1,9,166,1,13,623,1,18,10,A,7,10,A,7,2.2,A,7,1.1,A,7,93,A,7,987,A,7,70,A,7,5.2,A,7,9700,A,7,120,A,7,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,13:00,777,1415,159,1,9,1,1,9,159,1,13,187,1,9,1,1,9,187,1,13,707,1,18,10,A,7,10,A,7,2.2,A,7,1.7,A,7,96,A,7,986,A,7,90,A,7,7.2,A,7,9700,A,7,120,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,14:00,755,1415,159,1,9,1,1,9,159,1,13,186,1,9,1,1,9,186,1,13,697,1,18,10,A,7,10,A,7,2.8,A,7,1.7,A,7,93,A,7,984,A,7,80,A,7,5.7,A,7,9700,A,7,120,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,15:00,661,1415,149,1,9,2,1,9,148,1,13,172,1,9,1,1,9,171,1,13,618,1,18,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,984,A,7,80,A,7,5.7,A,7,4800,A,7,90,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,16:00,502,1415,179,1,9,0,1,9,179,1,13,197,1,9,0,1,9,197,1,13,589,1,18,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,984,A,7,80,A,7,4.1,A,7,8000,A,7,120,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,17:00,288,1415,56,1,13,1,1,9,56,1,13,64,1,13,0,1,9,64,1,13,207,1,21,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,984,A,7,60,A,7,3.1,A,7,1600,A,7,90,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,18:00,55,955,13,1,13,0,1,9,13,1,13,15,1,13,0,1,9,15,1,13,47,1,21,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,983,A,7,80,A,7,5.7,A,7,1600,A,7,90,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,983,A,7,80,A,7,4.1,A,7,3200,A,7,120,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,985,A,7,300,A,7,4.6,A,7,3200,A,7,120,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,2.8,A,7,96,A,7,984,A,7,350,A,7,4.6,A,7,4800,A,7,150,A,7,1.2,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,2.8,A,7,93,A,7,984,A,7,350,A,7,4.6,A,7,4800,A,7,150,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.3,A,7,96,A,7,983,A,7,110,A,7,4.1,A,7,6400,A,7,150,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.3,A,7,96,A,7,983,A,7,0,A,7,0.0,A,7,8000,A,7,150,A,7,1.3,E,8,0.052,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.3,A,7,96,A,7,983,A,7,300,A,7,2.6,A,7,4000,A,7,60,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.9,A,7,100,A,7,983,A,7,300,A,7,5.2,A,7,4000,A,7,60,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.9,A,7,100,A,7,983,A,7,300,A,7,5.2,A,7,4000,A,7,60,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.9,A,7,100,A,7,983,A,7,300,A,7,4.6,A,7,1200,A,7,60,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.3,A,7,96,A,7,983,A,7,290,A,7,6.2,A,7,4000,A,7,90,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,2.8,A,7,93,A,7,984,A,7,310,A,7,6.2,A,7,9700,A,7,180,A,7,1.3,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,2.2,A,7,89,A,7,985,A,7,330,A,7,4.6,A,7,11300,A,7,520,A,7,1.2,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,08:00,8,366,5,1,13,0,1,9,5,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,3.9,A,7,1.1,A,7,82,A,7,986,A,7,330,A,7,5.2,A,7,24100,A,7,490,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,09:00,190,1415,57,1,13,1,1,9,57,1,13,62,1,13,0,1,9,62,1,13,175,1,21,10,A,7,10,A,7,3.3,A,7,0.0,A,7,79,A,7,987,A,7,300,A,7,7.2,A,7,24100,A,7,520,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,10:00,421,1415,223,1,13,424,1,9,96,1,13,234,1,13,374,1,9,122,1,13,179,1,21,5,A,7,5,A,7,3.9,A,7,0.0,A,7,76,A,7,988,A,7,300,A,7,5.2,A,7,24100,A,7,77777,A,7,1.1,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
