724060,"BALTIMORE BLT-WASHNGTN INT'L",MD,-5.0,39.167,-76.683,45
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,2.8,A,7,96,A,7,996,A,7,30,A,7,6.7,A,7,6400,A,7,270,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,1.7,A,7,96,A,7,997,A,7,10,A,7,6.7,A,7,6400,A,7,270,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,0.6,A,7,96,A,7,1000,A,7,360,A,7,7.2,A,7,1600,A,7,180,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,0.6,A,7,96,A,7,1000,A,7,350,A,7,6.7,A,7,3200,A,7,310,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.7,A,7,0.6,A,7,92,A,7,1001,A,7,360,A,7,8.2,A,7,4800,A,7,310,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.7,A,7,1.1,A,7,96,A,7,1004,A,7,360,A,7,6.2,A,7,6400,A,7,310,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,1.1,A,7,92,A,7,1005,A,7,350,A,7,7.2,A,7,12900,A,7,550,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,08:00,32,766,17,1,13,42,1,13,13,1,13,1622,1,13,1110,1,13,1570,1,13,220,1,23,5,A,7,5,A,7,2.2,A,7,1.1,A,7,92,A,7,1008,A,7,330,A,7,5.7,A,7,19300,A,7,77777,A,7,1.1,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,09:00,230,1415,113,1,13,494,1,9,32,1,13,11493,1,13,36609,1,9,5508,1,13,622,1,21,2,A,7,2,A,7,2.2,A,7,0.6,A,7,89,A,7,1011,A,7,340,A,7,8.2,A,7,24100,A,7,77777,A,7,1.1,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,10:00,422,1415,233,1,9,544,1,9,69,1,13,24104,1,9,48084,1,9,9676,1,13,1302,1,18,2,A,7,1,A,7,2.2,A,7,0.0,A,7,85,A,7,1012,A,7,340,A,7,8.8,A,7,32200,A,7,77777,A,7,1.1,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,11:00,563,1415,377,1,9,807,1,9,54,1,13,39622,1,9,76425,1,9,9056,1,13,1242,1,18,1,A,7,0,A,7,2.8,A,7,-1.1,A,7,76,A,7,1012,A,7,350,A,7,7.2,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,12:00,642,1415,431,1,9,825,1,9,55,1,13,45387,1,9,79595,1,9,9095,1,13,1343,1,18,1,A,7,1,A,7,3.3,A,7,-2.2,A,7,67,A,7,1012,A,7,10,A,7,6.7,A,7,32200,A,7,77777,A,7,0.9,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,13:00,654,1415,460,1,9,867,1,9,58,1,13,48403,1,9,83803,1,9,9502,1,13,1385,1,18,0,A,7,0,A,7,4.4,A,7,-1.7,A,7,65,A,7,1012,A,7,360,A,7,6.2,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,14:00,597,1415,399,1,9,816,1,9,54,1,13,42104,1,9,77965,1,9,9038,1,13,1283,1,18,0,A,7,0,A,7,5.0,A,7,-1.7,A,7,62,A,7,1013,A,7,360,A,7,7.2,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,15:00,477,1415,307,1,9,773,1,9,46,1,13,32433,1,9,71185,1,9,8339,1,13,1077,1,18,0,A,7,0,A,7,5.0,A,7,-1.7,A,7,62,A,7,1014,A,7,320,A,7,6.7,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,16:00,300,1415,169,1,13,635,1,9,35,1,13,17729,1,13,51817,1,9,6677,1,13,727,1,21,0,A,7,0,A,7,4.4,A,7,-1.1,A,7,68,A,7,1015,A,7,340,A,7,7.7,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,17:00,86,1238,41,1,13,252,1,9,18,1,13,3767,1,13,12393,1,9,2853,1,13,328,1,21,0,A,7,0,A,7,2.8,A,7,-2.2,A,7,70,A,7,1016,A,7,340,A,7,5.2,A,7,32200,A,7,77777,A,7,1.0,E,8,0.051,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,2.2,A,7,-2.8,A,7,70,A,7,1017,A,7,340,A,7,5.2,A,7,32200,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,1.1,A,7,-3.3,A,7,73,A,7,1017,A,7,340,A,7,3.1,A,7,32200,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,1.1,A,7,-3.3,A,7,73,A,7,1017,A,7,350,A,7,4.1,A,7,32200,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-0.6,A,7,-4.4,A,7,75,A,7,1018,A,7,280,A,7,2.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-1.1,A,7,-4.4,A,7,78,A,7,1018,A,7,280,A,7,3.1,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.2,A,7,-5.0,A,7,82,A,7,1019,A,7,250,A,7,2.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.8,A,7,-5.6,A,7,81,A,7,1019,A,7,270,A,7,3.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.2,A,7,-4.4,A,7,85,A,7,1020,A,7,300,A,7,2.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.2,A,7,-5.0,A,7,82,A,7,1020,A,7,310,A,7,2.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.8,A,7,-5.0,A,7,85,A,7,1020,A,7,340,A,7,2.1,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.9,A,7,-6.1,A,7,85,A,7,1020,A,7,290,A,7,2.1,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.9,A,7,-6.1,A,7,85,A,7,1020,A,7,40,A,7,2.1,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.8,A,7,-6.1,A,7,78,A,7,1020,A,7,60,A,7,3.6,A,7,24100,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.3,A,7,-7.8,A,7,72,A,7,1021,A,7,60,A,7,2.1,A,7,24100,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,08:00,32,766,19,1,13,71,1,9,13,1,13,17,1,13,23,1,9,16,1,13,23,1,21,5,A,7,1,A,7,-3.9,A,7,-8.3,A,7,72,A,7,1022,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,09:00,230,1415,109,1,13,446,1,9,36,1,13,113,1,13,316,1,9,61,1,13,66,1,21,5,A,7,1,A,7,-2.2,A,7,-6.7,A,7,72,A,7,1022,A,7,70,A,7,2.6,A,7,24100,A,7,77777,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,10:00,423,1415,229,1,9,556,1,9,62,1,13,240,1,9,494,1,9,91,1,13,119,1,18,4,A,7,1,A,7,-1.7,A,7,-7.8,A,7,63,A,7,1023,A,7,60,A,7,1.5,A,7,24100,A,7,77777,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,11:00,564,1415,174,1,9,23,1,9,164,1,13,195,1,9,18,1,9,187,1,13,608,1,18,10,A,7,10,A,7,-1.7,A,7,-7.8,A,7,63,A,7,1022,A,7,100,A,7,2.6,A,7,32200,A,7,910,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,12:00,644,1415,151,1,9,6,1,9,148,1,13,174,1,9,4,1,9,171,1,13,610,1,18,10,A,7,10,A,7,-1.1,A,7,-7.2,A,7,64,A,7,1021,A,7,150,A,7,2.6,A,7,32200,A,7,850,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,13:00,656,1415,208,1,9,5,1,9,206,1,13,234,1,9,4,1,9,232,1,13,771,1,18,10,A,7,10,A,7,-0.6,A,7,-7.2,A,7,61,A,7,1021,A,7,120,A,7,2.1,A,7,32200,A,7,850,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,14:00,600,1415,204,1,9,7,1,9,201,1,13,227,1,9,6,1,9,225,1,13,715,1,18,10,A,7,10,A,7,0.0,A,7,-7.2,A,7,59,A,7,1020,A,7,110,A,7,2.6,A,7,32200,A,7,790,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,15:00,479,1415,170,1,9,6,1,9,168,1,13,187,1,9,5,1,9,185,1,13,552,1,18,10,A,7,10,A,7,0.0,A,7,-6.7,A,7,61,A,7,1020,A,7,120,A,7,2.1,A,7,32200,A,7,760,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,16:00,303,1415,77,1,13,2,1,9,77,1,13,86,1,13,1,1,9,86,1,13,265,1,21,10,A,7,10,A,7,0.0,A,7,-6.7,A,7,61,A,7,1020,A,7,130,A,7,3.6,A,7,19300,A,7,760,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,17:00,88,1262,24,1,13,2,1,9,24,1,13,27,1,13,0,1,9,27,1,13,80,1,21,10,A,7,10,A,7,0.0,A,7,-6.7,A,7,61,A,7,1020,A,7,130,A,7,3.1,A,7,19300,A,7,760,A,7,0.7,E,8,0.044,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-6.1,A,7,64,A,7,1020,A,7,100,A,7,2.6,A,7,24100,A,7,760,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-6.1,A,7,66,A,7,1019,A,7,120,A,7,3.1,A,7,24100,A,7,760,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,-1.7,A,7,-6.1,A,7,72,A,7,1018,A,7,130,A,7,3.1,A,7,24100,A,7,7620,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,-1.1,A,7,-6.1,A,7,69,A,7,1018,A,7,0,A,7,0.0,A,7,24100,A,7,7620,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-4.4,A,7,75,A,7,1017,A,7,0,A,7,0.0,A,7,24100,A,7,760,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-3.9,A,7,75,A,7,1016,A,7,40,A,7,1.5,A,7,24100,A,7,760,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-3.3,A,7,79,A,7,1015,A,7,130,A,7,1.5,A,7,24100,A,7,790,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,-2.2,A,7,79,A,7,1014,A,7,0,A,7,0.0,A,7,24100,A,7,700,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,-1.1,A,7,79,A,7,1013,A,7,170,A,7,3.1,A,7,24100,A,7,1010,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,-0.6,A,7,79,A,7,1013,A,7,160,A,7,3.1,A,7,24100,A,7,2590,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,0.0,A,7,82,A,7,1012,A,7,180,A,7,3.1,A,7,24100,A,7,2740,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,0.0,A,7,82,A,7,1011,A,7,170,A,7,3.6,A,7,16100,A,7,2590,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,0.0,A,7,82,A,7,1010,A,7,160,A,7,2.6,A,7,16100,A,7,1680,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,0.6,A,7,85,A,7,1009,A,7,160,A,7,2.6,A,7,9700,A,7,1190,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,08:00,31,743,6,1,13,0,1,9,6,1,13,7,1,13,0,1,9,7,1,13,23,1,21,10,A,7,10,A,7,3.3,A,7,1.1,A,7,86,A,7,1009,A,7,220,A,7,3.1,A,7,6400,A,7,340,A,7,1.2,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,09:00,230,1415,38,1,13,1,1,9,38,1,13,44,1,13,0,1,9,44,1,13,142,1,21,10,A,7,10,A,7,3.9,A,7,2.2,A,7,89,A,7,1008,A,7,190,A,7,3.1,A,7,6400,A,7,240,A,7,1.2,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,10:00,423,1415,80,1,9,1,1,9,80,1,13,92,1,9,1,1,9,92,1,13,315,1,18,10,A,7,10,A,7,3.9,A,7,2.8,A,7,93,A,7,1008,A,7,200,A,7,4.6,A,7,4000,A,7,210,A,7,1.3,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,11:00,565,1415,115,1,9,1,1,9,115,1,13,133,1,9,1,1,9,133,1,13,473,1,18,10,A,7,10,A,7,4.4,A,7,2.8,A,7,89,A,7,1007,A,7,190,A,7,2.6,A,7,4000,A,7,240,A,7,1.3,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,12:00,645,1415,133,1,9,2,1,9,132,1,13,154,1,9,1,1,9,154,1,13,560,1,18,10,A,7,10,A,7,4.4,A,7,3.3,A,7,93,A,7,1005,A,7,150,A,7,2.6,A,7,2400,A,7,120,A,7,1.3,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,13:00,658,1415,126,1,9,2,1,9,126,1,13,148,1,9,1,1,9,148,1,13,545,1,18,10,A,7,10,A,7,5.0,A,7,3.9,A,7,93,A,7,1003,A,7,240,A,7,3.1,A,7,3200,A,7,150,A,7,1.4,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,14:00,603,1415,220,1,9,0,1,9,220,1,13,243,1,9,0,1,9,243,1,13,752,1,18,10,A,7,10,A,7,5.6,A,7,4.4,A,7,93,A,7,1002,A,7,210,A,7,3.6,A,7,3200,A,7,150,A,7,1.4,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,15:00,482,1415,154,1,9,0,1,9,154,1,13,171,1,9,0,1,9,171,1,13,529,1,18,10,A,7,10,A,7,6.7,A,7,5.6,A,7,93,A,7,1002,A,7,240,A,7,5.2,A,7,3200,A,7,150,A,7,1.5,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,16:00,306,1415,52,1,13,0,1,9,52,1,13,60,1,13,0,1,9,60,1,13,199,1,21,10,A,7,10,A,7,6.1,A,7,5.6,A,7,96,A,7,1004,A,7,300,A,7,6.7,A,7,3200,A,7,150,A,7,1.5,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,17:00,91,1285,29,1,13,0,1,9,28,1,13,31,1,13,0,1,9,31,1,13,89,1,21,10,A,7,10,A,7,5.6,A,7,5.0,A,7,96,A,7,1004,A,7,300,A,7,3.1,A,7,24100,A,7,1370,A,7,1.5,E,8,0.054,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,4.4,A,7,96,A,7,1005,A,7,290,A,7,5.2,A,7,24100,A,7,2130,A,7,1.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.0,A,7,3.3,A,7,89,A,7,1006,A,7,310,A,7,7.7,A,7,24100,A,7,2290,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,4.4,A,7,1.7,A,7,82,A,7,1006,A,7,290,A,7,6.2,A,7,24100,A,7,2440,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,-0.6,A,7,76,A,7,1006,A,7,280,A,7,5.7,A,7,24100,A,7,3050,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,3.3,A,7,-1.1,A,7,73,A,7,1007,A,7,280,A,7,6.2,A,7,24100,A,7,3050,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,-2.2,A,7,67,A,7,1008,A,7,290,A,7,6.2,A,7,24100,A,7,1280,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,2.2,A,7,-5.0,A,7,59,A,7,1008,A,7,290,A,7,8.2,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.7,A,7,-6.1,A,7,57,A,7,1008,A,7,290,A,7,6.7,A,7,32200,A,7,2590,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,-6.1,A,7,59,A,7,1008,A,7,300,A,7,4.1,A,7,32200,A,7,1370,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,0.6,A,7,-8.3,A,7,52,A,7,1010,A,7,300,A,7,7.2,A,7,32200,A,7,1370,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,-0.6,A,7,-10.0,A,7,49,A,7,1010,A,7,310,A,7,8.2,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,-1.1,A,7,-10.6,A,7,49,A,7,1011,A,7,300,A,7,7.7,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,-2.2,A,7,-11.1,A,7,51,A,7,1011,A,7,310,A,7,5.7,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-2.2,A,7,-11.1,A,7,51,A,7,1012,A,7,290,A,7,6.7,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,08:00,31,743,14,1,13,40,1,9,10,1,13,13,1,13,11,1,9,13,1,13,16,1,21,1,A,7,1,A,7,-2.8,A,7,-11.7,A,7,51,A,7,1013,A,7,290,A,7,7.7,A,7,32200,A,7,77777,A,7,0.6,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
